id_kab,id_prov,year,total_area (km2),population,densities,traffic_density,hdi,gross_regional_domestic_product,happiness_score,grdp_kapita,pca1,pca2,pca3
1204.0,12.0,2022.0,2194.98,374734.0,170.72,0.0,70.31,11635.0,71.12,0.0310486905378214,-0.7159152424445204,0.6488185657104565,-0.4968227207809073
1206.0,12.0,2022.0,2022.0,212133.0,104.91,0.0,75.96,8944.0,71.35,0.0421622284133067,-0.4417988886189691,0.5196100838757306,-0.1658101141561219
1207.0,12.0,2022.0,2561.38,508024.0,198.34,0.0,72.92,41809.0,71.09,0.0822972930412736,-0.0492340616212865,0.6617061090397456,-0.2659495117100454
1209.0,12.0,2022.0,4372.5,1021615.0,233.65,0.0,73.77,47286.0,69.83,0.0462855380940961,0.1930056316929383,0.6852278956895702,-0.9088685605440746
1210.0,12.0,2022.0,1927.8,315460.0,163.64,0.0,72.56,10717.0,70.68,0.0339726114245863,-0.6055098189558611,0.5974501302620904,-0.378985088023651
1213.0,12.0,2022.0,6273.29,1039926.0,165.77,0.0,71.86,51413.0,71.1,0.0494390947048155,0.1127691406819494,0.7310516412841788,-0.9481945948552444
1214.0,12.0,2022.0,2487.99,373674.0,150.19,0.0,63.17,8015.0,71.01,0.0214491776254168,-1.2303796716802478,0.7858745072102887,-0.7054193595578828
1215.0,12.0,2022.0,2297.2,202299.0,88.06,0.0,70.32,6919.0,70.04,0.03420184973727,-0.8499116277694778,0.6275077491660568,-0.3254251130373047
1217.0,12.0,2022.0,1444.25,139337.0,96.48,0.0,71.67,5166.0,70.82,0.0370755793507826,-0.8004363777225991,0.5932790628633401,-0.2240470280138902
1218.0,12.0,2022.0,1900.22,667998.0,351.54,0.0,71.21,33518.0,70.89,0.0501767969365177,-0.2263906622719675,0.6910671446765027,-0.6300601696846927
1219.0,12.0,2022.0,904.96,416367.0,460.09,0.0,69.51,40867.0,71.03,0.0981513904800332,-0.2035513822293528,0.7305877199670395,-0.168735145190933
1220.0,12.0,2022.0,3945.56,267275.0,67.74,0.0,70.93,14375.0,71.24,0.0537835562622766,-0.6430574230038522,0.63827912044171,-0.255146127110319
1223.0,12.0,2022.0,3545.8,390954.0,110.26,0.0,72.77,30282.0,71.18,0.0774566828834082,-0.2403885020664888,0.6395809280072031,-0.1899257657082757
1225.0,12.0,2022.0,520.34,91346.0,175.55,0.0,62.93,2173.0,70.88,0.0237886716440785,-1.43587130650658,0.7573885347942046,-0.4501270533014527
1271.0,12.0,2022.0,10.77,90366.0,1585.265099999999,1.0,74.74,6340.0,70.96,0.070159130646482,1.0663601259602964,0.6211055348083925,-0.0045231404239398
1272.0,12.0,2022.0,60.52,179748.0,1233.4706000000003,1.0,69.86,10466.0,71.13,0.0582259607895498,-0.2243182571890836,0.6760979185681621,-0.2048185160631713
1274.0,12.0,2022.0,38.96,177785.0,1649.4480999999992,1.0,76.17,6931.0,70.9,0.038985291222544,0.358233693764435,0.5500502277381969,-0.1955746650850841
1275.0,12.0,2022.0,265.1,1590949.86,1802.097299999998,1.0,81.76,85418.15,70.91,0.1123101432264106,2.9466274115945637,0.9984085470087236,-1.826193209834616
1277.0,12.0,2022.0,159.3,231062.0,1450.48,0.0,76.05,7385.0,71.19,0.0319611186607923,-0.2279444887158899,0.5255272752568915,-0.2543205416067321
1278.0,12.0,2022.0,469.4,137583.0,293.1,0.0,70.23,6477.0,70.94,0.0470770371339482,-0.8019785363640455,0.6300391833474984,-0.1971037578695713
1301.0,13.0,2022.0,6033.76,89401.0,14.82,0.0,62.19,5446.0,71.07,0.0609165445576671,-1.329233341102095,0.7934143081985767,-0.2425530817978219
1302.0,13.0,2022.0,1938.79,516518.0,266.41,0.0,70.84,16606.0,71.26,0.0321498960346009,-0.5437734819979535,0.6583922339034094,-0.6050044360971012
1303.0,13.0,2022.0,3738.0,397829.0,106.43,0.0,70.02,15781.0,71.24,0.039667796968044,-0.6676871172870094,0.6648245921585041,-0.4728806354255373
1304.0,13.0,2022.0,3130.8,240317.0,76.76,0.0,68.69,10669.0,69.86,0.044395527573996,-0.8619617512798824,0.6730209350210458,-0.3345430992856874
1305.0,13.0,2022.0,1336.0,376276.0,281.64,0.0,73.29,15059.0,72.1,0.0400211546843274,-0.447233618949533,0.596621766475498,-0.3833312128967134
1306.0,13.0,2022.0,1343.09,436129.0,324.72,0.0,71.63,22193.0,71.05,0.0508863203318284,-0.4131696234830135,0.6485966657825705,-0.4103801912231877
1308.0,13.0,2022.0,3354.0,388375.0,115.79,0.0,70.28,17901.0,71.14,0.046092050209205,-0.613485541965092,0.6635783920627968,-0.4220915534235
1309.0,13.0,2022.0,3947.63,307425.0,77.88,0.0,67.41,10391.0,70.82,0.0338001138489062,-0.9498241394524716,0.7007405990091586,-0.4830118472474654
1311.0,13.0,2022.0,2961.0,234713.0,79.27,0.0,72.3,12233.0,70.99,0.0521189708282029,-0.5961030358578677,0.6041873754746637,-0.206499729507137
1312.0,13.0,2022.0,3887.77,442479.0,113.81,0.0,69.57,17876.0,70.84,0.0403996573848702,-0.6510302029409379,0.6808929445690407,-0.5179807372697491
1371.0,13.0,2022.0,694.96,919145.0,1322.59,0.0,83.29,72979.0,71.36,0.0793987890920366,1.2398626178234398,0.5293693658910821,-0.4417271009937872
1373.0,13.0,2022.0,273.5,66413.0,242.83,0.0,73.73,4390.0,70.85,0.066101516269405,-0.5658485056269911,0.5585138160984421,0.0547869049511439
1374.0,13.0,2022.0,23.0,57850.0,1472.0992999999987,1.0,78.78,4087.0,71.23,0.070648228176318,0.1866623771601926,0.4783136724424144,0.1752791142438106
1375.0,13.0,2022.0,25.24,122311.0,1689.3899999999996,1.0,81.42,10194.0,71.25,0.0833449158293203,0.9206352317510804,0.4649328678243117,0.2252007545345668
1377.0,13.0,2022.0,73.36,96719.0,1318.42,0.0,77.65,5882.0,71.28,0.0608153516889132,-0.1160647048672076,0.4907490206507233,0.0701556473629576
1401.0,14.0,2022.0,7656.03,345850.0,45.17,0.0,71.09,44910.0,68.69,0.1298539829405811,-0.0596456367821228,0.7083488050719069,0.1186638334410409
1402.0,14.0,2022.0,8198.71,464076.0,56.6,0.0,70.46,54185.0,71.9,0.1167588929399495,-0.0239446047981254,0.7353572783114506,-0.0796292990839629
1403.0,14.0,2022.0,12614.78,660747.0,52.38,0.0,67.37,83164.0,72.43,0.1258636058884868,0.1269958571839092,0.8497587538356925,-0.2756504654822576
1405.0,14.0,2022.0,8556.09,477550.0,55.81,0.0,74.5,106995.0,73.78,0.2240498377133284,1.0473325134258356,0.7541510073316557,0.6083498009609373
1406.0,14.0,2022.0,11289.28,878210.0,77.79,0.0,73.84,103550.0,70.76,0.117910294804204,0.7606862169531537,0.7545544469256613,-0.3815927326167248
1407.0,14.0,2022.0,7588.13,582679.0,76.79,0.0,70.31,49614.0,71.7,0.085148083249954,-0.1271893334866615,0.7310428537745064,-0.3715585028560041
1408.0,14.0,2022.0,514.0,582973.0,1134.19,0.0,74.38,70505.24,73.92,0.3018527444667249,2.09148899670934,0.8746513861750727,0.9307975412825944
1410.0,14.0,2022.0,3708.0,213532.0,57.59,0.0,66.52,24896.0,72.8,0.11659142423618,-0.6079559014340068,0.7624418503977002,0.0642122655336253
1471.0,14.0,2022.0,632.3,1007540.0,1593.45,0.0,82.06,83106.04,71.42,0.1434771820473628,2.0102238268512886,0.6608787764450611,-0.2013837628300362
1473.0,14.0,2022.0,1727.0,331832.0,192.14,0.0,75.26,45053.0,72.44,0.1357705103787458,0.2460601044730715,0.6248524663263861,0.2533404800404862
1501.0,15.0,2022.0,3807.0,253900.0,66.69,0.0,71.99,12226.0,76.11,0.0481528160693186,-0.6238009320972928,0.6106299456088188,-0.2530766613518039
1504.0,15.0,2022.0,4179.7,313200.0,74.93,0.0,70.51,24304.0,75.15,0.0775989782886334,-0.4719313329614732,0.6721674543247161,-0.1672753942701702
1505.0,15.0,2022.0,5246.0,412800.0,78.69,0.0,70.18,32958.0,75.9,0.0798401162790697,-0.3668151557264302,0.6982196639166621,-0.2513172921909716
1506.0,15.0,2022.0,5426.0,234200.0,43.16,0.0,65.77,25606.0,77.35,0.10933390264731,-0.6723225282823547,0.7772317479811793,-0.0128676946272392
1508.0,15.0,2022.0,6461.0,344800.0,53.37,0.0,69.78,19698.0,76.25,0.0571287703016241,-0.6222062785785166,0.6765683318579192,-0.3291519196066125
1571.0,15.0,2022.0,175.53,619600.0,1644.3532999999995,1.0,79.58,36184.0,78.98,0.0583989670755326,0.9139809027790105,0.5518387793894974,-0.3924392230287874
1572.0,15.0,2022.0,391.5,99200.0,253.38,0.0,76.17,8679.0,74.61,0.0874899193548387,-0.2709563424577958,0.5267032549125538,0.2041512298166882
1602.0,16.0,2022.0,11339.936200000002,776690.0,40.83,0.0,68.02,34239.0,70.92,0.0440832249674902,-0.4407688289363464,0.7666648465603668,-0.8228949331858461
1603.0,16.0,2022.0,6763.91,624019.0,92.26,0.0,69.43,91358.55,71.47,0.1820088811398371,0.6837609549777116,0.857325888652668,0.1180548205904522
1604.0,16.0,2022.0,4344.87,441174.0,101.54,0.0,68.4,27834.0,72.43,0.0630907533082185,-0.5630561998901005,0.7245300075181359,-0.4118933758504357
1606.0,16.0,2022.0,11396.214200000006,633124.0,44.38,0.0,68.6,82432.0,71.11,0.1301988236111725,0.1999158281780181,0.8237787826412947,-0.1985679385270915
1607.0,16.0,2022.0,11875.0,852576.0,71.8,0.0,67.93,34443.0,75.27,0.0403987445107532,-0.4102314978829005,0.7729378175098099,-0.9143901779039856
1609.0,16.0,2022.0,4369.25,656857.0,150.34,0.0,70.23,17833.0,71.69,0.027148983720962,-0.5340790551677368,0.6834452747060576,-0.7683120983103382
1610.0,16.0,2022.0,2382.0,422907.0,177.54,0.0,67.96,13251.0,70.74,0.0313331299789315,-0.820608847417225,0.7032483527414088,-0.5884965898258134
1611.0,16.0,2022.0,2256.0,357673.0,158.54,0.0,66.0,5838.0,75.74,0.0163221713688201,-1.098707478594951,0.7222461227067745,-0.6598888935352126
1612.0,16.0,2022.0,1840.0,200368.0,108.9,0.0,65.75,8195.0,73.4,0.0408997444701748,-1.0940269895460408,0.7247315826805165,-0.3837536885744649
1613.0,16.0,2022.0,6008.55,192369.0,32.02,0.0,65.74,8549.0,72.52,0.0444406323264143,-1.0960182009948412,0.726618031146272,-0.354490209178917
1671.0,16.0,2022.0,352.5,1707996.0,1824.5350999999982,1.0,79.47,84848.63,70.97,0.1048638287209103,2.927828842230499,0.8278490079635332,-1.1434401590236722
1672.0,16.0,2022.0,434.46,199047.0,458.15,0.0,75.52,9208.0,72.37,0.0462604309534933,-0.3911677094831212,0.532349596123065,-0.1437339326801541
1673.0,16.0,2022.0,633.66,147071.0,232.1,0.0,69.6,3256.0,74.2,0.0221389668935412,-0.9771735427271296,0.6281931776449794,-0.3649416593084425
1674.0,16.0,2022.0,401.5,240238.0,598.35,0.0,75.53,7688.0,71.99,0.0320015984149052,-0.4121888711149115,0.5293465397275675,-0.2646327895271395
1701.0,17.0,2022.0,1186.7,170093.0,143.33,0.0,71.42,6713.0,66.6,0.0394666447178896,-0.7684616458921961,0.6044395089219055,-0.2431571001509716
1702.0,17.0,2022.0,1515.76,281281.0,185.57,0.0,71.45,10993.0,70.1,0.0390819145267543,-0.6666254481121319,0.6193539999472462,-0.3434905756214065
1703.0,17.0,2022.0,4424.6,302833.0,68.44,0.0,69.77,12319.0,69.74,0.0406791862181466,-0.7647744794311961,0.6574083715757095,-0.3878228865179711
1704.0,17.0,2022.0,2556.0,129661.0,50.73,0.0,67.77,4227.0,69.52,0.0326003964183524,-1.0832464264688435,0.6684459563144525,-0.3254872653105589
1706.0,17.0,2022.0,4147.0,196571.0,47.4,0.0,69.12,6217.0,68.35,0.0316272491873165,-0.9514790468152242,0.6495743611219373,-0.3605783450169865
1707.0,17.0,2022.0,1665.28,107248.0,64.4,0.0,68.12,3889.0,71.05,0.0362617484708339,-1.0583382789489433,0.6604007027709462,-0.2769174881744137
1709.0,17.0,2022.0,1223.94,119814.0,97.89,0.0,68.47,6545.0,70.73,0.0546263374897758,-0.9250933679970652,0.6661401370737202,-0.1728033843678603
1771.0,17.0,2022.0,151.7,384841.0,1710.4765999999997,1.0,80.99,28090.0,68.5,0.072991183371834,0.6880759776844717,0.4896367685682035,-0.0578700296941756
1801.0,18.0,2022.0,3368.14,303397.0,90.08,0.0,68.39,8280.0,69.63,0.0272909751909214,-0.9311146563400928,0.6752818923476428,-0.4962350810875052
1802.0,18.0,2022.0,4654.96,652898.0,140.26,0.0,67.22,18096.0,70.51,0.0277164273745669,-0.7215151517964977,0.7447461328521334,-0.8266001378824551
1803.0,18.0,2022.0,2219.46,1081115.0,487.11,0.0,69.0,51481.0,73.57,0.0476184309717282,0.0118398225184673,0.7945031881291509,-1.0607535185033845
1804.0,18.0,2022.0,5325.03,1127946.0,211.82,0.0,70.58,49710.0,72.25,0.0440712587304711,0.0594825241810968,0.7621526211155174,-1.0838531945093166
1805.0,18.0,2022.0,4546.0,1500022.0,329.97,0.0,70.8,82454.0,73.65,0.0549685271282687,0.5758978994791034,0.8311773705935753,-1.3536575765936605
1806.0,18.0,2022.0,2667.0,635129.0,238.14,0.0,68.33,27046.0,72.04,0.0425834751680367,-0.5215827488159956,0.7359384777387269,-0.7045920375284084
1807.0,18.0,2022.0,3921.63,481036.0,122.66,0.0,68.04,16153.0,70.68,0.033579607347475,-0.762752551991504,0.7111878081149252,-0.624251528728566
1808.0,18.0,2022.0,4386.0,431208.0,98.31,0.0,69.53,25983.0,68.28,0.0602563032225747,-0.5236347585904468,0.6974755546044503,-0.3947255180418682
1809.0,18.0,2022.0,1173.77,487153.0,415.03,0.0,66.7,18601.0,73.51,0.0381830759535505,-0.7517804057897804,0.745482310874817,-0.6359499401150185
1810.0,18.0,2022.0,625.0,408415.0,653.46,0.0,70.98,12842.0,71.48,0.0314435072169239,-0.5542989402018952,0.6440383899981419,-0.5150099482896885
1811.0,18.0,2022.0,2184.0,232685.0,106.54,0.0,64.94,11953.0,71.53,0.0513698777316973,-1.0554756618309076,0.7530722164074212,-0.3687512005619012
1812.0,18.0,2022.0,1201.15,289620.0,241.12,0.0,67.13,13233.0,70.48,0.0456909053242179,-0.8767383164573849,0.7137281948873735,-0.4066207898446817
1813.0,18.0,2022.0,2953.0,164816.0,55.81,0.0,65.14,5345.0,71.37,0.0324301038734103,-1.2186502006054172,0.7266099809424595,-0.4143474964234683
1871.0,18.0,2022.0,197.22,1209937.0,1921.355399999999,1.0,78.01,67882.0,72.95,0.0561037475504923,1.8494511852351865,0.6960327249938406,-0.9931729676127022
1901.0,19.0,2022.0,3028.79,334344.0,110.39,0.0,72.95,17959.0,72.79,0.0537141387313665,-0.4465875151038095,0.60737961868816,-0.272285467492173
1902.0,19.0,2022.0,2293.69,186331.0,81.24,0.0,73.38,12322.0,73.67,0.0661296295302445,-0.4952257866287792,0.5840418593940366,-0.0581832396734228
1903.0,19.0,2022.0,2884.15,209413.0,72.61,0.0,70.12,16761.0,74.58,0.0800380110117328,-0.5963782813343994,0.6635582175473238,-0.0679722946443337
1904.0,19.0,2022.0,2279.11,205510.0,90.17,0.0,71.4,10523.0,73.49,0.0512043209576176,-0.6825065126672181,0.6174337977993486,-0.2055566785613362
1905.0,19.0,2022.0,3607.08,202263.0,56.07,0.0,67.95,10693.0,74.32,0.0528668120219713,-0.8972153091386547,0.6882789600040972,-0.2669588813868317
1906.0,19.0,2022.0,2506.91,130463.0,52.04,0.0,72.29,9785.0,75.91,0.0750021078773292,-0.5792395906458295,0.6023602799071699,0.020902717817332
1971.0,19.0,2022.0,118.4,226297.0,1911.29,0.0,79.24,17278.0,74.08,0.0763509900705709,0.3126823835607698,0.4950775144390741,0.0731272904547373
2101.0,21.0,2022.0,1524.0,266177.0,174.66,0.0,72.65,15554.0,74.29,0.0584348009031584,-0.4885788728568312,0.6068432898014178,-0.1915224253288699
2102.0,21.0,2022.0,1946.13,165781.0,85.18,0.0,74.99,22996.0,75.82,0.1387131215277987,-0.0191263848778061,0.5942353900393947,0.4205423086098714
2103.0,21.0,2022.0,2009.04,83102.0,41.36,0.0,73.47,24265.0,74.18,0.2919905658106905,0.5093883277079038,0.6926680400272948,1.3700171951487057
2104.0,21.0,2022.0,2117.72,102853.0,48.57,0.0,66.57,4853.0,73.38,0.0471838449048642,-1.1062747599999403,0.6976666462617519,-0.2419446747747437
2105.0,21.0,2022.0,590.14,49632.0,84.1,0.0,69.61,19909.0,75.48,0.4011323339780787,0.7077572350060107,0.8174823184297635,1.9654676353907952
2171.0,21.0,2022.0,3868.97,1236010.0,319.47,0.0,81.67,96013.79,74.67,0.1576330288589898,2.2703627483855584,0.7326477460222609,-0.3340092290117188
2172.0,21.0,2022.0,144.56,239854.0,1659.2,0.0,79.64,21792.0,74.87,0.090855270289426,0.391260320987318,0.4970836955590131,0.1566552566146563
3101.0,31.0,2022.0,10.73,28262.0,1527.6452999999992,1.0,72.79,10126.0,72.98,0.3582902837732644,1.1190384937220963,0.7448489363734543,1.776615970786216
3171.0,31.0,2022.0,144.94,1481699.64,1835.5808999999986,2.0,85.21,85141.19,74.11,0.3270408752420262,3.4538615876488405,1.4626915033733618,-0.5290558925555012
3173.0,31.0,2022.0,47.56,1053482.0,1710.5990999999992,2.0,82.11,84894.4,72.06,0.7550152731608134,2.957896665759753,1.7355156933415592,2.8693601810487657
3174.0,31.0,2022.0,125.0,1570687.93,1856.8856999999982,2.0,82.51,87374.4,72.82,0.2199338920823018,3.263591972518108,1.3600669144037636,-1.3703213721398626
3175.0,31.0,2022.0,147.21,1799220.0,1824.8453999999986,2.0,80.81,87975.49,73.73,0.3266926779382176,3.2264388141002565,1.3505396233860745,-0.1479705326393245
3201.0,32.0,2022.0,2710.62,1682335.19,2053.71,1.0,71.2,78098.11,74.49,0.0480962442233813,2.7103758232817023,1.4176275145246866,-2.461975223471034
3202.0,32.0,2022.0,4145.7,1808502.91,677.01,0.0,67.64,76244.0,74.43,0.0271653464753885,1.058728402926838,1.01378112807258,-2.7192237141616014
3203.0,32.0,2022.0,3840.16,1786808.04,662.16,0.0,65.94,53989.0,74.85,0.0212321647888758,0.6234070850202087,0.9983744725748546,-2.551977940317412
3204.0,32.0,2022.0,1767.96,1694837.76,2103.36,1.0,73.16,67977.88,74.24,0.0384552500094119,2.6924138645282403,1.072762927605135,-2.5176238110277716
3205.0,32.0,2022.0,3074.07,1812671.24,854.64,0.0,67.41,66591.0,73.51,0.0253465640486902,0.9006293122383224,0.991944420433764,-2.5770368802633765
3206.0,32.0,2022.0,2551.19,1906288.0,747.22,0.0,66.84,42660.0,72.21,0.022378570289484,0.2488224266552394,0.9056049025504682,-1.9702773532777735
3208.0,32.0,2022.0,1110.56,1196017.0,1076.95,0.0,70.16,29520.0,73.16,0.0246819234174765,0.0201991816064424,0.7572736748934805,-1.267140284988098
3209.0,32.0,2022.0,984.52,1735068.45,1836.8620999999987,1.0,70.06,56654.0,74.98,0.0244681627542684,1.0923727124507985,0.910329749436952,-2.2659605224922377
3210.0,32.0,2022.0,1204.24,1335460.0,1108.96,0.0,68.56,37777.0,74.72,0.028287631228191,0.0786533860853731,0.8135591185609607,-1.405354146943659
3211.0,32.0,2022.0,1518.33,1167033.0,768.63,0.0,72.69,40025.0,74.65,0.0342963737957709,0.212837949887148,0.7140708851768509,-1.131986417534643
3212.0,32.0,2022.0,2040.11,1871832.0,917.52,0.0,68.55,90773.0,73.21,0.0484942024711619,0.7921868223998478,0.9241896096523458,-1.773311116546856
3213.0,32.0,2022.0,1893.95,1624386.0,857.67,0.0,69.87,46160.0,74.3,0.0284168910591448,0.3396649364047457,0.8219297583764587,-1.627719596951536
3214.0,32.0,2022.0,825.74,1028569.0,1245.63,0.0,71.56,76478.0,74.13,0.0743537866686629,0.5607607417934937,0.7790873828730713,-0.8211177047001492
3215.0,32.0,2022.0,1652.2,1741821.48,1516.31,0.0,71.74,87160.21,73.61,0.1070668880154332,2.8832161233175087,1.115910167277426,-1.996458896169851
3216.0,32.0,2022.0,1224.88,1679958.12,1818.5931999999984,1.0,75.22,84547.39,74.34,0.1143346488154284,3.002258643066091,1.2199796478483071,-2.551689364547645
3271.0,32.0,2022.0,118.5,1063513.0,1968.3864999999992,1.0,77.17,52915.0,74.7,0.0497549160188921,2.1169602343648517,0.7085118012597318,-0.9442154620125446
3272.0,32.0,2022.0,48.25,356410.0,1789.2655000000002,1.0,75.4,14192.0,73.52,0.0398193092225246,0.9954251387878916,0.6176062129323648,-0.3943861579117868
3273.0,32.0,2022.0,167.67,1689927.99,1872.995299999998,2.0,82.5,87135.25,74.21,0.1333105563845263,3.4285735328663858,1.082590620595696,-1.7340648943631154
3274.0,32.0,2022.0,37.36,341235.0,1797.1210999999998,1.0,75.89,26618.0,75.91,0.0780048939880141,1.5916188382249812,0.6523550325804218,-0.167618767407967
3275.0,32.0,2022.0,206.61,1627590.88,1936.814999999998,2.0,82.46,78008.19,74.82,0.0424208871938189,3.341904433388044,0.8384393064873238,-2.259216243833292
3276.0,32.0,2022.0,200.29,1616723.13,1940.0764999999978,2.0,81.86,81167.0,74.38,0.0382259345967149,3.475331363331867,0.7568511557733673,-1.8591728252805464
3279.0,32.0,2022.0,113.49,206457.0,1819.16,0.0,72.55,4929.0,75.36,0.0238742207820514,-0.4428078224511844,0.5914976961106171,-0.3594101980402115
3302.0,33.0,2022.0,1328.0,1806013.0,1359.95,0.0,73.17,62817.0,72.08,0.0347821416567876,0.8826402915388764,0.795960015312981,-1.6890545047972527
3303.0,33.0,2022.0,777.64,1019840.0,1311.46,0.0,69.54,28824.0,73.66,0.0282632569814872,-0.0680228395927257,0.7550351775537846,-1.108874045448637
3305.0,33.0,2022.0,1281.11,1376825.0,1074.71,0.0,70.79,32615.0,72.34,0.0236885588219272,0.1821199887691744,0.7653304539136916,-1.417393308821338
3306.0,33.0,2022.0,1034.84,778257.0,752.06,0.0,73.6,21353.0,71.99,0.027436952060823,-0.1154720842443754,0.6353980645464162,-0.8073784577582103
3307.0,33.0,2022.0,984.68,896346.0,910.29,0.0,68.89,21587.0,71.97,0.0240833338911536,-0.3220770302103197,0.7433614027923394,-1.0332063146444468
3308.0,33.0,2022.0,1085.73,1312573.0,1208.93,0.0,70.85,37432.0,71.94,0.028518032901789,0.2250983202184721,0.7653564211560369,-1.3355053403359725
3309.0,33.0,2022.0,1096.35,1079952.0,985.04,0.0,74.97,38789.0,70.75,0.0359173370668326,0.3426355711506308,0.6603808671825094,-0.9993386437682586
3310.0,33.0,2022.0,655.56,1275850.0,1946.2,0.0,76.95,46592.0,71.27,0.0365183994983736,0.8152800957917721,0.6564225187368505,-1.1362525707443951
3311.0,33.0,2022.0,466.66,916627.0,1964.23,0.0,77.94,42781.0,72.88,0.0466722014516264,0.686662251618899,0.6010893253935886,-0.7418536471582013
3312.0,33.0,2022.0,1941.28,1057087.0,544.53,0.0,71.04,33692.0,73.48,0.031872494884527,-0.048738254661146,0.7275238716757538,-1.081454563313314
3313.0,33.0,2022.0,774.0,947642.0,1224.34,0.0,76.58,43088.0,73.44,0.0454686474428106,0.4786790027651029,0.6247077489481173,-0.797781208953409
3314.0,33.0,2022.0,941.55,992243.0,1053.84,0.0,74.65,44243.0,70.99,0.0445888759104372,0.3567406111316927,0.6675673742669285,-0.8821575769312439
3315.0,33.0,2022.0,2022.25,1470150.0,726.99,0.0,70.97,31807.0,73.04,0.0216352072917729,0.1694933075278744,0.7664628859975249,-1.50239021711724
3316.0,33.0,2022.0,1820.95,888224.0,487.78,0.0,69.95,30960.0,71.97,0.0348560723421119,-0.232159268148088,0.7308052591555235,-0.9392282197236714
3317.0,33.0,2022.0,1014.08,650770.0,641.73,0.0,71.0,22107.0,72.58,0.033970527221599,-0.3402265491255624,0.6779928386300094,-0.7136608845348101
3318.0,33.0,2022.0,1503.68,1339572.0,890.86,0.0,73.14,50119.0,72.71,0.0374141890096239,0.4452015073760687,0.734279841148718,-1.2592347270941002
3319.0,33.0,2022.0,425.2,856472.0,2014.28,1.0,75.89,73445.23,69.66,0.1337638591804519,1.3786107692141596,0.7434061803030506,-0.2516972486810787
