id_kab,id_prov,pca3,pca2*sqrt(population),pca1/grdp_kapita,id_prov**3/grdp_kapita,pca1**3*sqrt(total_areakm2),sqrt(population)/grdp_kapita,Abs(pca1)/grdp_kapita,densities/grdp_kapita,happiness_score
5201,52,-0.894318853013276,611.3448403497324,-20.620074064248016,6300056.816326538,-3.164252850903918,38597.3993124833,20.620074064248016,31548.22630962448,68.27
5306,53,-0.5713405626672241,365.1402505132456,-59.368067902225356,6690211.92196189,-77.41623915530205,21377.7138638554,59.368067902225356,9021.72226370137,70.67
7271,72,0.8444934667993268,-624.2061800865074,7.8756720131763425,4686482.829765815,4.6585699723650675,7806.529356488967,7.8756720131763425,13620.442290577204,78.05
9413,94,0.7370003718761989,-174.79758663941982,-14.047043348785886,10445204.180490552,-88.64598066970402,3259.2025287787337,14.047043348785886,31.18782250514887,71.76
7601,76,0.4649514810882642,-338.8209004345434,-27.121005838565154,13337692.63863295,-21.89601632400697,12939.297008934947,27.121005838565154,5813.607371419003,74.28
1374,13,0.1752791142438179,115.04413336125988,2.6421381254507503,31097.736726205072,0.03119135883052156,3404.4770212190365,2.6421381254507503,21253.84795571324,71.23
3302,33,-1.6890545047972692,917.307917448691,25.376249117961727,1033202.6231911753,25.05822378182428,33133.519572159545,25.376249117961727,39099.08749781114,72.08
1473,14,0.2533404800404888,359.9453940950456,1.8123236318892957,20210.57439016271,0.6191127970721831,4242.810956908737,1.8123236318892957,1415.1821294919323,72.44
1707,17,-0.2769174881744158,216.2729119734049,-29.186079645337223,135487.1236821807,-48.37457318620164,9031.208315874313,29.186079645337223,1775.9761378246362,71.05
3306,33,0.0270311500189762,-736.347465982071,0.788171773804455,1221661.1740986719,0.00040093353278334556,30181.79562161388,0.788171773804455,25894.648026996725,76.03
1209,12,-0.9088685605440824,692.5939048975571,4.169890631941406,37333.47544727827,0.4754171599972397,21837.268472204887,4.169890631941406,5048.013042972551,69.83
6110,61,0.3687516867203093,-378.2680626326055,-34.664189595337035,8182179.931065627,-71.6808540201823,17641.442472944214,34.664189595337035,811.4373901264304,74.72
7306,73,-0.0055617735089298,-687.4679746720519,-3.856288483743746,10952962.10719434,-0.10940028008086185,25200.464112269492,3.856288483743746,12441.063928584002,76.67
1302,13,-0.6050044360971056,473.18114394343854,-16.91369332618446,68336.1463326509,-7.079775062586742,22354.407194375784,16.91369332618446,8286.496469950627,71.26
1274,12,-0.1955746650850803,231.926250478031,9.188944920777722,44324.40917616515,0.2869516771728618,10815.50432351199,9.188944920777722,43225.11765733671,70.9
7313,73,0.5152353962034045,-493.22071458581587,-5.806328791761987,6115314.332791088,-2.573754752491731,9773.401504929274,5.806328791761987,2329.2198662003343,76.55
3508,35,-1.2395451062285838,877.186226943144,-6.760753743359921,1329876.9262764591,-0.4382269340346671,33077.36449493901,6.760753743359921,19696.13640082919,74.98
6503,65,1.5003829770142487,128.787438637266,0.6124779720810809,852687.3840714121,0.45436426518120226,508.1353139213611,0.6124779720810809,23.721553443079067,76.67
6103,61,0.2542625423116523,-484.86116911024385,-23.028632223250195,6860319.923121898,-37.13039423407363,19437.42938961182,23.028632223250195,1261.558251973108,74.46
3310,33,-0.2930586786118188,-913.0252009983911,23.842614288283755,900202.4355813866,22.83949808780055,28388.741843397616,23.842614288283755,45862.053905683206,73.91
1104,11,0.4414038847769574,-405.3947960309858,-28.13503443266601,49201.27213167147,-28.71672461408088,17779.321940185106,28.13503443266601,2015.7365659955262,73.98
2101,21,-0.1915224253288699,313.0846800021597,-8.361094164871595,158484.3253825383,-4.5529882897191625,8829.044267444699,8.361094164871595,2988.972278513567,74.29
5107,51,0.1966624349923461,-537.5205855065394,-13.445302245459198,3591888.4743083087,-3.5471953993410463,19409.27732208832,13.445302245459198,16572.385454545492,79.76
5103,51,-0.0120967284022571,377.7184934880199,9.191917843703088,1318352.7672273472,16.18463139424979,7367.242328366135,9.191917843703088,13049.457225538077,75.02
1971,19,0.914766942397774,-470.92271083045074,5.89796181714672,86158.50672550376,1.1263403429539336,6105.748252935598,5.89796181714672,25066.234169812327,77.86
3319,33,0.5935366053304341,-670.7901318321399,11.403942707459779,259101.8892424367,81.59723230856272,6742.818060601851,11.403942707459779,14830.675770175581,74.7
1207,12,-0.2659495117100476,471.6363383875049,-0.5982464283071196,20997.045420842413,-0.0060399591544572015,8660.77117625126,0.5982464283071196,2410.0428175751645,71.09
9111,91,0.3916779658669544,-131.26971776358775,-61.79422549087808,30625710.73786413,-186.42292380272187,7888.2899576781,61.79422549087808,544.5864077669912,72.87
9432,94,-0.7994804478578886,328.3281177632239,-167.39089272642445,60024690.65555576,-817.7392779202153,23313.141554401525,167.39089272642445,1736.601375000006,70.52
1906,19,0.877313688620068,-313.1056859119316,-5.618962680156572,85951.80316227996,-4.51393443416866,4558.945132118319,5.618962680156572,661.649687559175,76.02
1174,11,0.8062344868779344,-433.46048993857823,1.1112903254953168,23363.04180841542,0.0034146002408282773,7772.372071964093,1.1112903254953168,19007.791670546125,75.08
3402,34,-0.0031449105553856,-932.4188634012118,27.189827790052547,1166489.377866637,17.311192443329087,29818.249282954686,27.189827790052547,59107.39149123847,73.02
7206,72,0.4620875542233568,-370.036875409365,-19.76836732919846,8499140.252676252,-41.79243994221507,11064.57399046548,19.76836732919846,1317.7438229337456,78.84
1405,14,1.4311960737599192,-493.4806487996002,5.222478873768414,12194.315730101982,133.6543854524098,3106.0202214530264,5.222478873768414,253.70753827679383,74.45
8172,81,0.5729343856764925,-248.8275341347898,-25.499630575733057,15198349.547782648,-13.312378330392171,8654.116191763522,25.499630575733057,7425.854316052474,78.05
1407,14,-0.3715585028560093,558.0299636408204,-1.4937427670954697,32226.20986012016,-0.17923361149619624,8964.783525124947,1.4937427670954697,901.8406177691791,71.7
1309,13,-0.4830118472474701,388.53206911286713,-28.101211247346406,64999.78106053322,-53.83910464321301,16404.06297009622,28.101211247346406,2304.1342507939585,70.82
1203,12,-0.2811329261303017,358.08647545810004,-10.715580279887268,31142.10274454613,-13.872221937455436,9990.654827891118,10.715580279887268,1271.635862068967,71.41
1107,11,0.7339781941087358,-387.6527585354367,-6.636982440763857,20052.772251694685,-4.625990497349846,6812.656222833494,6.636982440763857,1052.2055702917783,75.86
1613,16,0.4891992778042442,-329.25933682253975,-20.76635817597207,88525.46068159278,-68.76083128146932,9567.405453011548,20.76635817597207,704.788884967466,75.24
6110,61,-0.4749324276918411,339.5638027923811,-42.00061644166763,8659929.62425128,-108.15396700733599,18521.497066023123,42.00061644166763,845.0814877772406,74.36
6310,63,-0.0775838198527923,387.2542716517314,-2.8413582082088937,2698522.095507751,-1.2737711997334409,6303.311110813166,2.8413582082088937,755.7679250237269,74.59
1405,14,0.6083498009609386,521.1559976868102,4.6745515377962334,12247.275106313382,93.41456745248452,3084.3580735893574,4.6745515377962334,249.0963643160896,73.78
3603,36,-2.994387341737243,1171.790554427655,59.15742540651275,967583.2250088977,719.0062948359546,22745.19336623594,59.15742540651275,36020.07737174326,67.43
5308,53,0.3424685057356351,-286.40484190565985,-78.68088455274564,9845588.356875591,-59.971369886116044,24867.08897305784,78.68088455274564,7373.7588868101075,70.81
2103,21,1.370017195148714,199.6783078214609,1.7445369383549238,31716.77815784051,5.924357521773963,987.2722231566387,1.7445369383549238,141.64841211621678,74.18
1871,18,-0.166506852049556,-843.0370453643384,34.12608909108273,97193.80891719753,120.57902779843495,18520.48926713178,34.12608909108273,32468.123501592352,73.31
5315,53,-0.6117636469872374,377.1164239120753,-85.79339434689318,10181170.597579863,-110.44702345581823,35244.777186587424,85.79339434689318,5805.326356848637,70.27
9102,91,-0.2442220135029459,179.3124681344351,-28.526303610038823,17886932.809558574,-104.82513296003674,6054.413318389838,28.526303610038823,83.55152134257578,76.5
7406,74,-0.2665811473725872,277.03277091068253,-20.56618098885529,8099792.318766074,-62.5150534514767,7882.3893874777905,20.56618098885529,943.6538688946024,75.57
7307,73,0.5243131189293211,-399.8027895289323,-11.67582616076633,7036444.602258138,-7.911832378084205,9355.689658938747,11.67582616076633,5592.734176188229,75.59
7208,72,0.2779576662120605,-482.290096688212,-14.268135153654967,7835070.5930168275,-24.087991817938605,14151.97803724918,14.268135153654967,1621.6006604470751,77.95
8208,82,-0.416962101277371,196.77870560586837,-51.987706061823424,18633645.113842893,-198.91150189316105,8498.089249514514,51.987706061823424,715.7843826830583,76.03
6207,62,0.0105582329656822,196.80214443695536,-9.658195108711222,3274208.440677966,-27.826503270168285,4355.457008361184,9.658195108711222,215.27829825041005,74.66
1604,16,-0.4118933758504405,481.2395722824364,-8.92454393656375,64922.350506574716,-11.766400539595057,10527.839176627567,8.92454393656375,1609.4276050873038,72.43
3671,36,-1.4837182104897997,1004.4854196106864,45.43864628006596,494068.80055260466,1013.4102982343683,11495.277939197491,45.43864628006596,18988.28837583672,67.12
3328,33,-1.6618634621689126,943.1518373008148,18.119548574221024,1431129.1026490082,2.7880976453494037,45171.27109542674,18.119548574221024,73800.89501962236,70.55
3303,33,-1.1088740454486472,762.4883403904813,-2.4067586986624274,1271509.5087427185,-0.008777150965168314,35730.88832570356,2.4067586986624274,46401.58778795463,73.66
7105,71,-0.2510341068018399,288.8612362023062,-13.48972490983121,8216959.293245956,-7.742560036179566,11286.426182195974,13.48972490983121,3808.979652322607,74.16
5102,51,-0.3340829893430357,377.5128883033036,-0.4576714057680418,2628821.177315147,-0.0003568421625606205,13576.123921257446,0.4576714057680418,11080.799037202822,74.88
7602,76,-0.7234082591990202,543.4830227779931,-31.762204163606928,14506141.290035712,-40.44664034615392,23143.419806170998,31.762204163606928,7812.265049518294,75.16
1608,16,0.1719623706798075,-475.1691491034858,-33.95300665790079,156671.07664562683,-51.842988918464684,24912.028553033786,33.95300665790079,2953.265094679894,71.83
1219,12,0.6732756625859405,-481.89244436186635,-0.39456512346124467,16995.111913192464,-0.001942360791242442,6453.324641538105,0.39456512346124467,4679.065099942891,73.35
3213,32,-0.7962279444568172,-734.1945726083834,16.54152548106261,1081406.6450937786,5.480164974524822,37631.3117407111,16.54152548106261,28575.695369073517,78.94
1409,14,0.6934377008511228,-537.1562199734586,3.9612643405098535,19405.415072830903,14.751778726901184,5788.618582553528,3.9612643405098535,533.5074756174794,73.31
7605,76,-0.1705807295179816,304.4967895290674,-11.76689270724412,6612373.561471375,-26.299049833109308,6712.974120813635,11.76689270724412,982.8723549488063,73.35
1104,11,-0.3981794510097657,298.7226793107708,-34.70073687491599,52132.089209126905,-45.292078191344984,18714.905524854392,34.70073687491599,2108.0007822954244,72.38
5104,51,-0.3399395854122242,388.41010705714496,5.878293671869197,2487443.6014886945,0.5909484576060057,13574.016033677972,5.878293671869197,26700.86029201263,74.97
1571,15,-0.3924392230287857,434.3780996047517,15.650634738057583,57792.118063232374,10.11549269373255,13478.778574081454,15.650634738057583,28021.88089873977,78.98
7373,73,0.8099219697940235,-437.0284444965245,0.15461405373352421,7141722.282952391,9.87451800410534e-06,8060.207381598009,0.15461405373352421,12951.287010476208,73.15
3404,34,0.0344479326621029,-1022.175056200868,28.435141850697928,765347.3913043488,74.65631802360839,20948.018816851876,28.435141850697928,39204.191847826136,75.77
5307,53,-0.6230759130474002,364.56661446418184,-94.03236904204594,9653276.759738334,-165.05084426310498,30278.486090607996,94.03236904204594,4828.032453166817,71.85
5317,53,-0.7033951537771693,434.2983674929629,-99.1369482029717,11245168.936542187,-84.09133916780934,42421.67458205986,99.1369482029717,17223.099746168646,72.74
8272,82,0.5887141412834854,-301.76285371793284,-24.812081773665327,18314494.521219082,-17.201946625313916,11343.45843438274,24.812081773665327,2274.3311905440114,79.5
6108,61,0.4808525667762177,-382.5126043784556,-16.302429417858797,4532434.542576671,-45.36708486296914,10228.860627314314,16.302429417858797,175.5217380716841,74.57
1220,12,-0.2551461271103204,329.9816630781285,-11.956394624929034,32128.779130434832,-16.703350462673935,9612.351731629064,11.956394624929034,1259.492765217393,71.24
7317,73,-0.3444748645996341,394.9803680030022,-9.492807138599069,7287687.671888307,-7.009295996038506,11461.471190439617,9.492807138599069,2416.2593303638496,72.83
3376,33,0.6883315623531335,-458.3317301220178,18.100314434389837,530336.1234213555,11.62294063412623,7847.557438098507,18.100314434389837,26661.24259520931,75.98
1276,12,0.6047595965531579,-507.3457401181514,9.44157991998178,36241.633195020775,0.867653333036814,11549.952017984286,9.44157991998178,37076.56450096821,73.26
1508,15,-0.3291519196066155,397.2787122482772,-10.891294794084306,59077.063661285436,-19.362125825753758,10278.47662632841,10.891294794084306,934.2053000304603,76.25
5303,53,-0.6558701011978701,457.51698792770287,-49.2861896627718,6550710.850288813,-100.7226949321653,26882.27164438435,49.2861896627718,3197.5399658139813,69.96
6303,63,-0.6258049704448202,507.5670286310085,-13.435997623550568,6768238.636467184,-8.356730437491882,20442.009942282195,13.435997623550568,3306.8811632101,72.89
5312,53,-0.4094868038467945,270.5918881682728,-47.328195066194624,6603098.426551473,-50.62081879350437,18253.87500903205,47.328195066194624,4328.380981932456,71.51
5305,53,0.2240267141064268,-377.51693046654395,-64.45086893032537,8380764.874247794,-76.86593059187445,29319.903374325666,64.45086893032537,5821.281296949592,68.33
1811,18,-0.3687512005619065,363.26271032503195,-20.54658699683135,113529.56747260115,-54.950416326112084,9390.217716437463,20.54658699683135,2073.9780724504335,71.53
3204,32,-3.3696607296239014,1224.0460050562172,70.01420778357372,852107.3193381932,820.6569886976844,29671.420940316286,70.01420778357372,54696.30283212836,74.24
5318,53,0.347043913231151,-316.8007323468385,-68.84558485434937,9259536.049063684,-50.67701461742602,25345.336275066853,68.84558485434937,7397.577985018738,70.83
7311,73,-0.8319919844213522,723.9342272409859,-6.588010405110655,7273960.936298441,-2.955890210396017,16890.82735232839,6.588010405110655,3340.6402827616257,73.01
7171,71,-0.0170123292325742,372.16228699011714,9.335719600419667,3704655.921357016,9.34869622631903,6978.955250055309,9.335719600419667,14905.685081753196,74.81
1201,12,-0.4456341026182035,291.0246402368369,-43.10430748155565,56856.761904762054,-65.68003280260949,12711.420892266757,43.10430748155565,5754.114885361567,71.09
3174,31,-1.3703213721398828,1470.0215781914667,41.73787711717877,135454.33911046264,8648.136867891873,4914.40873227332,41.73787711717877,8630.19329139921,72.82
3307,33,-1.0332063146444566,703.7815056970426,-13.373440391017743,1492193.737063976,-1.0483995301118916,39311.64665746581,13.373440391017743,37797.50777504986,71.97
1808,18,0.462169876896861,-501.04448162581946,-5.943672635011814,89272.80689435055,-3.8769833315816866,10056.664552464763,5.943672635011814,1506.4020792992176,72.9
3671,36,-0.6150228925426915,-520.2972594277546,43.74479650025132,440501.3648794515,1275.877200070741,9620.782243441681,43.74479650025132,16570.662250090754,69.49
1703,17,0.4384659868843626,-446.5875388240365,-16.20956353234311,120435.95492754786,-19.231926092292156,13564.778254765866,16.20956353234311,1696.3501080778165,71.95
9429,94,-1.151404292986066,446.2916455172916,-258.7752283388784,65057122.9893847,-2750.688633396686,26057.816424334454,258.7752283388784,669.6955414012782,71.65
9112,91,0.2103054140927674,-121.96004673744807,-229.1572502207146,94471899.39687568,-321.6608987985176,25109.767669925503,229.1572502207146,1812.786937500013,76.17
1307,13,0.3421786934167405,-622.2525569619039,-2.834779840647705,45982.068799449655,-0.11740015326894668,15487.504500449963,2.834779840647705,5133.792287581705,71.24
6472,64,0.525102603426232,-827.1697647322567,13.735487421949435,2561001.4646373014,74.41662595498337,9124.389937009755,13.735487421949435,11886.190994187415,75.65
8105,81,0.504555881408308,-238.25924641065478,-28.248532707055716,12862765.069206495,-127.44195615190556,7930.757857218474,28.248532707055716,404.44151713255195,79.96
1508,15,0.5202508804758106,-468.98873943125255,-7.843810015739537,55891.516782325445,-8.54111783299012,9808.484515984072,7.843810015739537,899.2324033423027,79.89
1402,14,-0.0796292990839659,500.9483492777279,-0.2050773538118471,23501.421869521084,-0.0010926825290175093,5834.512653559717,0.2050773538118471,484.75964934945097,71.9
6472,64,-0.339487957283329,537.9591885719299,12.590244300694458,2723245.113419872,47.666087050677085,9666.81571448647,12.590244300694458,12546.536581927681,73.41
5105,51,0.6097275576536975,-402.33201105122953,-8.801617995939113,2824097.678571432,-1.2541089495149118,9862.432511031126,8.801617995939113,14504.02202380954,77.31
1810,18,-0.5150099482896915,411.5878990686185,-17.628406919682096,185475.49291387672,-4.257671528619137,20324.49954720819,17.628406919682096,20782.032853138186,71.48
8108,81,-0.4144987405325725,217.2894845600574,-52.767048068003135,19379756.607773878,-212.76545719630892,10477.992998412536,52.767048068003135,348.61908127208534,75.92
8204,82,0.5549149043556015,-354.9651007016105,-11.758515813088998,7943282.298866136,-44.775362108249325,7280.400698441413,11.758515813088998,454.38096463022504,80.65
7414,74,-0.4219102104109538,244.32971239657317,-53.72206091542992,17060307.487473182,-60.10841282723591,14439.453076123831,53.72206091542992,5916.864781675026,75.7
7409,74,0.7417003619860452,-215.14965519134702,-13.961467326072466,6900517.362311689,-23.09271225844307,4471.504055713938,13.961467326072466,668.7247468510751,76.45
5101,51,0.5321968747646224,-501.61176454601167,-6.422870828366908,2804592.0130660385,-0.8134194084555735,12147.360680396832,6.422870828366908,8290.873887145339,76.7
7372,73,0.0025811523070248,190.610722784739,0.8837074308564323,6973947.166149253,0.001134276378520984,7078.6402925068505,0.8837074308564323,31170.388842129498,73.37
6409,64,0.0451294974581215,242.04325385820513,-5.963720660461929,3176177.3563866266,-6.884542192587376,4832.402041325336,5.963720660461929,578.304081803641,73.31
5314,53,0.3459424719417829,-275.97944631781587,-50.69619243436756,5980548.416599957,-72.09120387745196,15585.184550650894,50.69619243436756,4700.015212169745,70.51
3374,33,0.0120727203908058,-579.1004065321279,26.377668577423403,244689.61479371492,1123.9567965209396,6070.660921310108,26.377668577423403,11069.71745634926,75.07
6405,64,1.0539140693556643,332.71687976810284,3.1536636005150376,1029807.8526546762,41.3732726788257,1909.7262182770244,3.1536636005150376,27.184563981515346,72.74
7205,72,-0.4411067016161029,405.32696780605056,-21.200054661344453,8284800.139322265,-62.38376686224947,12276.29133944887,21.200054661344453,1324.4653000507963,75.27
1403,14,-0.2756504654822652,690.7378384021105,1.008995859346545,21801.377615314323,0.16876942045106416,6458.28833069291,1.008995859346545,416.16478115530765,72.43
1107,11,-0.1149986240214579,272.78747985001775,-8.996539957720923,21210.054831107638,-9.736820423156828,7177.278615230529,8.996539957720923,1104.0064603299304,72.36
1206,12,0.6767953072598183,-435.29444797599234,-7.280305109747529,38269.75973487987,-1.5973619115467725,10241.57205396319,7.280305109747529,2342.2510356255184,74.15
6102,61,0.4086109619254859,-434.8719334168857,-19.820777838330685,6088511.78889289,-29.637746930088266,14667.023530472303,19.820777838330685,1486.0431186075755,72.86
6210,62,0.631767545518035,-301.02796222126784,-15.924162265750708,4708604.8994996445,-42.68815083497711,7344.625090593154,15.924162265750708,303.4648520371695,77.59
1303,13,-0.4728806354255411,419.3293827906058,-16.831968708141066,55384.97642734943,-18.198627635627243,15900.476428277892,16.831968708141066,2683.0327906976786,71.24
7271,72,-0.0075197666227747,280.8449061841298,6.242853241296742,5006889.993179824,2.0034071778918845,8286.264833750012,6.242853241296742,12956.41173914573,73.57
1471,14,-0.2013837628300376,663.3656105530836,14.010756262188796,19124.992286886336,204.26541458022055,6995.975986511751,14.010756262188796,11105.947142689152,71.42
3273,32,-0.8706439932069646,-370.8586638212161,47.82661526177504,230364.86817503785,4072.59244231239,7311.4390543497775,47.82661526177504,13521.68170225259,80.0
5301,53,-0.5075649012236622,282.66663195968783,-77.11441492192111,8634289.627564877,-64.69566927263585,22447.124152911143,77.11441492192111,11470.474301200196,71.58
7314,73,-0.2977545891629265,354.94125045392536,-9.993207731397183,7572494.639559255,-5.791643935912615,11098.155962773417,9.993207731397183,3453.2181088687944,73.84
7309,73,0.6920013796762904,-455.12062253741453,-2.136159804282228,4234839.514525364,-0.22528121674959525,6491.681303709323,2.136159804282228,4355.053625371172,75.97
3202,32,-1.9153550390143717,-511.0476136686032,43.489959226430244,1135254.3401727474,127.3609322653697,39592.15775127804,43.489959226430244,23833.13493931996,79.16
1205,12,0.4695638187812081,-511.6212391025421,-13.10925275471798,53224.04728312688,-4.748685430859386,17507.89693140924,13.10925275471798,2623.3171916110628,73.96
3320,33,-1.1750526726394277,768.5737860098428,9.166453458269148,1224359.455799607,0.6346977460658112,37209.423191203925,9.166453458269148,38265.619455599706,70.35
6411,64,0.2868075242868336,112.38291862120687,-6.276905605268851,2250103.800568004,-23.884265170466847,1415.6473049174228,6.276905605268851,15.278567371410551,74.67
5203,52,-0.689837755881175,-771.8628835146466,-4.059172590631561,7959941.421433812,-0.01908405692807683,66776.40448288705,4.059172590631561,29392.364488567047,72.29
9435,94,-0.8646758415301367,381.21528277674076,-236.10565517352074,83342595.40838927,-815.8751204898904,37053.984755061545,236.10565517352074,3488.8970198675815,70.71
7315,73,0.5016362594630301,-534.9764229081504,-4.007051177856621,6487298.605981077,-0.6041911033921715,10798.847746475543,4.007051177856621,3687.092650918639,74.21
9410,94,0.3328225073240707,-204.01838656877948,-39.325919306431736,20434950.58635822,-329.91222676758287,8641.262765019663,39.325919306431736,464.9988033506188,69.59
3578,35,-0.7180207966080294,-5.446607815534083,35.38412926088938,173449.1388168518,12252.517120236638,4141.234276932372,35.38412926088938,7061.583916978866,73.43
3603,36,-2.1893665120922563,-406.0446105079701,59.78034794071351,905269.5692515433,905.9650407468447,20858.452179023403,59.78034794071351,32981.61931476088,70.72
7503,75,-0.2641962477914004,273.4638488949968,-20.850205957079762,8360057.32346695,-77.00399526549323,7656.865276014439,20.850205957079762,676.9293230687549,74.25
3301,33,-0.9185415629661056,-585.59216640798,22.536483900414737,544877.1060826889,155.74353046133353,16506.386607557408,22.536483900414737,13534.367051916195,74.31
6474,64,2.6582633437321217,-360.68757870802966,5.366376120135138,723053.3974686518,93.70193846220758,1195.4691155236135,5.366376120135138,3200.7602102604765,75.46
2103,21,2.138806577616593,-226.48043741423456,2.032851438346482,32944.275,8.300336341627911,1028.9677521743297,2.032851438346482,150.43876360544218,76.28
1905,19,0.570669791364301,-352.87325600398776,-14.155764910375867,124834.76503693302,-28.258797409368846,8280.00394083792,14.155764910375867,1044.3240731621545,76.33
9101,91,0.759349257718996,-243.38515647746607,-12.058808178082655,11708296.559284117,-36.53654823691414,4668.525587835561,12.058808178082655,97.88363448631905,76.02
3515,35,-1.3949253500081895,961.746579378476,29.012703804617665,367754.4392542422,1034.2712319802022,9337.786339586675,29.012703804617665,14534.222403022915,75.08
1706,17,-0.3605783450169889,287.99742077767434,-30.084154368910365,155340.7307382984,-55.470835104358635,14018.39532646558,30.084154368910365,1498.7076403410024,68.35
3310,33,-1.1362525707444031,741.4524083872632,22.325186946598862,984079.272192652,13.874800334176692,30930.580698919424,22.325186946598862,53293.68282108522,71.27
7407,74,-0.1708539136414393,207.51463290556794,-17.45614729130358,8862197.076893732,-10.792811107223105,7404.171105922236,17.45614729130358,5564.788971570317,74.96
1401,14,0.1186638334410401,416.5729402557779,-0.4593285121598134,21131.42729904254,-0.01856683388291001,4528.857073378988,0.4593285121598134,347.85224894232937,68.69
1803,18,-0.2185203884408159,-695.871741213031,3.291657205472146,114024.54792948243,0.22481481835966008,20414.030243467885,3.291657205472146,9603.518123710986,72.49
6501,65,0.8662385102856694,194.88947492895088,0.22385563254027788,1319627.2317620974,0.007626471263322402,1396.891518543642,0.22385563254027788,10.427277534542563,77.97
3577,35,1.0000117910873707,-443.8721215808542,16.338455851092043,500556.18335651414,15.79981874809808,5240.142681173782,16.338455851092043,19386.069904033393,74.67
3279,32,-0.3594101980402114,268.7619995843073,-18.547529843742012,1372526.4710894744,-0.9249636184784932,19032.051333052277,18.547529843742012,76197.67013998804,75.36
9109,91,0.1713848468261159,-101.74499378962994,-237.91588359719316,90792884.00000037,-512.7973065256834,21851.073373254272,237.91588359719316,343.3780219780234,73.61
7314,73,0.5552836829705843,-481.960739676786,-6.755093059200445,7007584.356350252,-2.257319521846261,10315.32806174446,6.755093059200445,3223.8883448692595,75.83
1312,13,-0.5179807372697537,452.9238246656697,-16.11474564595568,54381.649306332576,-17.204961030492644,16465.262160311107,16.11474564595568,2817.1030985679154,70.84
1806,18,-0.7045920375284156,586.5060301629892,-12.248477766499853,136954.53405309483,-7.327927505937576,18715.00170122591,12.248477766499853,5592.310140501372,72.04
3579,35,0.98475306916732,-437.3583785258617,2.7268032475806407,457081.2585266034,0.23611212326225348,4986.719328447593,2.7268032475806407,11716.311928473991,74.51
7210,72,-0.376685174129878,344.2314734148277,-21.38398493918743,9395004.280754736,-44.32297196831854,13001.760809873718,21.38398493918743,1285.2283698113233,76.83
5309,53,0.2408778450285286,-393.49655648330815,-50.495356748315345,7080621.555592246,-50.044725837731264,25537.22054288181,50.495356748315345,7842.203216760181,68.15
7110,71,-0.3003528495534047,187.10927961338766,-35.305412552353026,10217186.977236426,-80.17087369259745,7632.232728459908,35.305412552353026,1136.1596645367417,75.56
